X,Y,fid,Code_insee,NATURE,ADRESSE LO,latitude,longitude,result_lab,result_sco,result_typ,result_id,result_hou,result_nam,result_str,result_pos,result_cit,result_con,result_c_1,result_old,result_o_1,result_dis,icon_url
-0.129731,49.2866589999872,2406,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2407,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2408,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2409,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2410,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2411,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2412,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2413,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2414,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2415,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2416,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2417,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2418,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2419,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2420,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2421,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2422,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2423,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2424,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2425,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2426,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2427,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2428,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2429,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2430,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2431,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2432,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2433,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2434,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2435,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2436,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2437,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2438,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2439,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2440,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2441,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2442,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2443,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2444,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2445,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2446,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.129731,49.2866589999872,2447,"14117",GAR.PAR,0041 AV  CHARLES DE GAULLE,"49.286659","-0.129731",41 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00041,"41",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2448,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2449,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2450,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2451,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2452,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2453,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2454,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2455,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2456,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.134724,49.2861099999873,2457,"14117",PARKING,0072 AV  CHARLES DE GAULLE,"49.28611","-0.134724",72 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00072,"72",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.135202,49.2860429999873,2458,"14117",PARKING,0076 AV  CHARLES DE GAULLE,"49.286043","-0.135202",76 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00076,"76",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.135202,49.2860429999873,2459,"14117",PARKING,0076 AV  CHARLES DE GAULLE,"49.286043","-0.135202",76 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00076,"76",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.135202,49.2860429999873,2460,"14117",PARKING,0076 AV  CHARLES DE GAULLE,"49.286043","-0.135202",76 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00076,"76",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.135202,49.2860429999873,2461,"14117",PARKING,0076 AV  CHARLES DE GAULLE,"49.286043","-0.135202",76 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00076,"76",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.135202,49.2860429999873,2462,"14117",PARKING,0076 AV  CHARLES DE GAULLE,"49.286043","-0.135202",76 Avenue Charles de Gaulle 14390 Cabourg,"0.71",housenumber,14117_0213_00076,"76",Avenue Charles de Gaulle,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2463,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2464,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2465,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2466,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2467,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2468,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2469,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2470,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2471,"14117",GARAGE,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2472,"14117",PARKING,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2473,"14117",PARKING,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2474,"14117",PARKING,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2475,"14117",PARKING,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2476,"14117",PARKING,0001 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",1 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00001,"1",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2477,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2478,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2479,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2480,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2481,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2482,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2483,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2484,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2485,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2486,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2487,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2488,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2489,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2490,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2491,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2492,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.127474,49.2897969999873,2493,"14117",PARKING,0003 VC  RES LE CLOS MATHILDE,"49.289797","-0.127474",3 Voie Communale Res Fleur Marine 14390 Cabourg,"0.25",housenumber,14117_0391_00003,"3",Voie Communale Res Fleur Marine,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
